,DATE,Precip,Max_temp,Min_temp,Target_max
558,1971-07-13,0.0,98.0,67.0,97.0
559,1971-07-14,0.0,97.0,68.0,98.0
560,1971-07-15,0.0,98.0,70.0,98.0
561,1971-07-16,0.0,98.0,72.0,94.0
562,1971-07-17,0.0,94.0,72.0,96.0
563,1971-07-18,0.0,96.0,71.0,96.0
564,1971-07-19,0.0,96.0,71.0,99.0
565,1971-07-20,0.53,99.0,73.0,93.0
566,1971-07-21,0.0,93.0,73.0,97.0
567,1971-07-22,0.0,97.0,74.0,96.0
568,1971-07-23,0.0,96.0,75.0,97.0
569,1971-07-24,0.0,97.0,78.0,92.0
570,1971-07-25,0.23,92.0,77.0,96.0
571,1971-07-26,0.0,96.0,71.0,94.0
572,1971-07-27,0.0,94.0,72.0,97.0
573,1971-07-28,0.0,97.0,73.0,98.0
574,1971-07-29,0.0,98.0,72.0,94.0
575,1971-07-30,0.6,94.0,73.0,86.0
576,1971-07-31,0.0,86.0,71.0,89.0
577,1971-08-01,0.0,89.0,68.0,87.0
578,1971-08-02,0.83,87.0,70.0,78.0
579,1971-08-03,1.77,78.0,71.0,77.0
580,1971-08-04,1.61,77.0,71.0,87.0
581,1971-08-05,0.15,87.0,71.0,86.0
582,1971-08-06,0.21,86.0,70.0,92.0
583,1971-08-07,0.0,92.0,71.0,90.0
584,1971-08-08,0.0,90.0,70.0,87.0
585,1971-08-09,0.0,87.0,73.0,91.0
586,1971-08-10,1.9,91.0,72.0,93.0
587,1971-08-11,0.0,93.0,71.0,93.0
588,1971-08-12,0.0,93.0,73.0,91.0
589,1971-08-13,0.0,91.0,73.0,91.0
590,1971-08-14,0.0,91.0,72.0,92.0
591,1971-08-15,0.0,92.0,71.0,90.0
592,1971-08-16,0.0,90.0,71.0,91.0
593,1971-08-17,0.0,91.0,69.0,90.0
594,1971-08-18,0.0,90.0,67.0,90.0
595,1971-08-19,0.22,90.0,71.0,91.0
596,1971-08-20,0.0,91.0,72.0,88.0
597,1971-08-21,0.0,88.0,72.0,92.0
598,1971-08-22,0.0,92.0,72.0,94.0
599,1971-08-23,0.0,94.0,74.0,93.0
600,1971-08-24,0.01,93.0,72.0,92.0
601,1971-08-25,0.08,92.0,71.0,92.0
602,1971-08-26,0.0,92.0,71.0,93.0
603,1971-08-27,0.0,93.0,71.0,92.0
604,1971-08-28,0.12,92.0,71.0,89.0
605,1971-08-29,0.0,89.0,71.0,92.0
606,1971-08-30,0.0,92.0,69.0,90.0
607,1971-08-31,0.05,90.0,69.0,88.0
608,1971-09-01,0.0,88.0,67.0,91.0
609,1971-09-02,0.0,91.0,68.0,90.0
610,1971-09-03,0.23,90.0,74.0,92.0
611,1971-09-04,0.0,92.0,73.0,94.0
612,1971-09-05,0.0,94.0,72.0,97.0
613,1971-09-06,0.0,97.0,72.0,94.0
614,1971-09-07,0.0,94.0,72.0,93.0
615,1971-09-08,0.0,93.0,69.0,81.0
616,1971-09-09,0.91,81.0,73.0,83.0
617,1971-09-10,1.55,83.0,75.0,82.0
618,1971-09-11,0.16,82.0,75.0,91.0
619,1971-09-12,0.0,91.0,73.0,91.0
620,1971-09-13,0.0,91.0,70.0,89.0
621,1971-09-14,0.0,89.0,66.0,83.0
622,1971-09-15,0.0,83.0,73.0,87.0
623,1971-09-16,0.0,87.0,70.0,87.0
624,1971-09-17,0.0,87.0,67.0,85.0
625,1971-09-18,0.85,85.0,69.0,70.0
626,1971-09-19,0.8,70.0,61.0,68.0
627,1971-09-20,0.16,68.0,57.0,78.0
628,1971-09-21,0.0,78.0,64.0,85.0
629,1971-09-22,0.07,85.0,68.0,85.0
630,1971-09-23,0.13,85.0,71.0,88.0
631,1971-09-24,0.0,88.0,71.0,87.0
632,1971-09-25,0.0,87.0,72.0,88.0
633,1971-09-26,0.0,88.0,70.0,89.0
634,1971-09-27,0.31,89.0,73.0,89.0
635,1971-09-28,0.0,89.0,72.0,89.0
636,1971-09-29,0.0,89.0,72.0,88.0
637,1971-09-30,0.0,88.0,68.0,87.0
638,1971-10-01,0.0,87.0,68.0,89.0
639,1971-10-02,0.1,89.0,69.0,87.0
640,1971-10-03,0.1,87.0,69.0,81.0
641,1971-10-04,1.94,81.0,67.0,76.0
642,1971-10-05,0.35,76.0,71.0,84.0
643,1971-10-06,0.0,84.0,65.0,86.0
644,1971-10-07,0.0,86.0,59.0,85.0
645,1971-10-08,0.0,85.0,61.0,78.0
646,1971-10-09,0.22,78.0,60.0,74.0
647,1971-10-10,0.0,74.0,49.0,79.0
648,1971-10-11,0.0,79.0,45.0,79.0
649,1971-10-12,0.0,79.0,51.0,81.0
650,1971-10-13,0.0,81.0,60.0,84.0
651,1971-10-14,0.0,84.0,58.0,86.0
652,1971-10-15,0.22,86.0,64.0,80.0
653,1971-10-16,0.15,80.0,72.0,81.0
654,1971-10-17,0.12,81.0,72.0,88.0
655,1971-10-18,0.0,88.0,75.0,86.0
656,1971-10-19,0.15,86.0,74.0,79.0
657,1971-10-20,0.14,79.0,70.0,79.0
658,1971-10-21,0.0,79.0,59.0,77.0
659,1971-10-22,0.0,77.0,54.0,77.0
660,1971-10-23,0.0,77.0,55.0,79.0
661,1971-10-24,0.0,79.0,53.0,81.0
662,1971-10-25,0.0,81.0,51.0,83.0
663,1971-10-26,0.0,83.0,57.0,81.0
664,1971-10-27,0.0,81.0,61.0,86.0
665,1971-10-28,0.0,86.0,64.0,85.0
666,1971-10-29,0.0,85.0,64.0,83.0
667,1971-10-30,0.0,83.0,60.0,85.0
668,1971-10-31,0.0,85.0,60.0,84.0
669,1971-11-01,0.0,84.0,62.0,86.0
670,1971-11-02,0.0,86.0,65.0,75.0
671,1971-11-03,0.0,75.0,47.0,72.0
672,1971-11-04,0.0,72.0,38.0,79.0
673,1971-11-05,0.0,79.0,43.0,80.0
674,1971-11-06,0.0,80.0,55.0,63.0
675,1971-11-07,0.0,63.0,47.0,65.0
676,1971-11-08,0.0,65.0,43.0,74.0
677,1971-11-09,0.04,74.0,55.0,71.0
678,1971-11-10,0.0,71.0,41.0,73.0
679,1971-11-11,0.0,73.0,36.0,80.0
680,1971-11-12,0.0,80.0,41.0,83.0
681,1971-11-13,0.0,83.0,56.0,83.0
682,1971-11-14,0.0,83.0,63.0,82.0
683,1971-11-15,0.0,82.0,60.0,80.0
684,1971-11-16,0.0,80.0,55.0,79.0
685,1971-11-17,0.2,79.0,67.0,76.0
686,1971-11-18,0.69,76.0,51.0,64.0
687,1971-11-19,0.0,64.0,42.0,73.0
688,1971-11-20,0.0,73.0,38.0,76.0
689,1971-11-21,0.0,76.0,41.0,54.0
690,1971-11-22,0.23,54.0,45.0,50.0
691,1971-11-23,0.46,50.0,42.0,56.0
692,1971-11-24,0.0,56.0,40.0,62.0
693,1971-11-25,0.0,62.0,35.0,76.0
694,1971-11-26,0.0,76.0,50.0,69.0
695,1971-11-27,0.0,69.0,40.0,78.0
696,1971-11-28,0.05,78.0,43.0,72.0
697,1971-11-29,0.0,72.0,38.0,56.0
698,1971-11-30,0.15,56.0,49.0,51.0
699,1971-12-01,0.17,51.0,47.0,48.0
700,1971-12-02,3.28,48.0,43.0,46.0
701,1971-12-03,0.0,46.0,41.0,48.0
702,1971-12-04,0.0,48.0,43.0,54.0
703,1971-12-05,1.21,54.0,45.0,49.0
704,1971-12-06,0.6,49.0,41.0,70.0
705,1971-12-07,0.0,70.0,38.0,69.0
706,1971-12-08,0.49,69.0,57.0,80.0
707,1971-12-09,0.0,80.0,68.0,74.0
708,1971-12-10,0.15,74.0,43.0,69.0
709,1971-12-11,0.0,69.0,42.0,71.0
710,1971-12-12,0.05,71.0,55.0,73.0
711,1971-12-13,0.0,73.0,50.0,78.0
712,1971-12-14,0.08,78.0,54.0,73.0
713,1971-12-15,0.0,73.0,53.0,82.0
714,1971-12-16,0.72,82.0,62.0,68.0
715,1971-12-17,0.0,68.0,52.0,61.0
716,1971-12-18,0.0,61.0,42.0,72.0
717,1971-12-19,0.0,72.0,49.0,77.0
718,1971-12-20,0.0,77.0,56.0,77.0
719,1971-12-21,0.0,77.0,46.0,60.0
720,1971-12-22,0.0,60.0,46.0,72.0
721,1971-12-23,0.0,72.0,47.0,76.0
722,1971-12-24,0.0,76.0,59.0,73.0
723,1971-12-25,0.0,73.0,59.0,77.0
724,1971-12-26,0.0,77.0,61.0,81.0
725,1971-12-27,0.0,81.0,60.0,76.0
726,1971-12-28,0.09,76.0,63.0,79.0
727,1971-12-29,0.0,79.0,60.0,74.0
728,1971-12-30,0.4,74.0,57.0,62.0
729,1971-12-31,0.09,62.0,54.0,69.0
730,1972-01-01,0.1,69.0,55.0,66.0
731,1972-01-02,0.0,66.0,48.0,76.0
732,1972-01-03,0.06,76.0,47.0,70.0
733,1972-01-04,0.36,70.0,28.0,40.0
734,1972-01-05,0.0,40.0,22.0,52.0
735,1972-01-06,0.0,52.0,22.0,60.0
736,1972-01-07,0.0,60.0,30.0,68.0
737,1972-01-08,0.0,68.0,36.0,79.0
738,1972-01-09,0.21,79.0,66.0,73.0
739,1972-01-10,0.0,73.0,49.0,71.0
740,1972-01-11,0.0,71.0,44.0,78.0
741,1972-01-12,0.0,78.0,41.0,75.0
742,1972-01-13,0.0,75.0,47.0,61.0
743,1972-01-14,0.0,61.0,40.0,49.0
744,1972-01-15,0.0,49.0,29.0,51.0
745,1972-01-16,0.0,51.0,22.0,65.0
746,1972-01-17,0.0,65.0,32.0,71.0
747,1972-01-18,0.18,71.0,56.0,78.0
748,1972-01-19,0.47,78.0,63.0,80.0
749,1972-01-20,0.0,80.0,64.0,77.0
750,1972-01-21,0.0,77.0,59.0,80.0
751,1972-01-22,0.0,80.0,65.0,83.0
752,1972-01-23,0.0,83.0,65.0,81.0
753,1972-01-24,0.0,81.0,64.0,69.0
754,1972-01-25,0.0,69.0,53.0,69.0
755,1972-01-26,0.0,69.0,56.0,83.0
756,1972-01-27,0.0,83.0,65.0,66.0
757,1972-01-28,0.06,66.0,45.0,48.0
758,1972-01-29,0.16,48.0,43.0,43.0
759,1972-01-30,1.64,43.0,35.0,47.0
760,1972-01-31,0.06,47.0,32.0,53.0
761,1972-02-01,0.01,53.0,39.0,60.0
762,1972-02-02,0.0,60.0,35.0,46.0
763,1972-02-03,0.0,46.0,25.0,55.0
764,1972-02-04,0.0,55.0,24.0,62.0
765,1972-02-05,0.01,62.0,31.0,72.0
766,1972-02-06,0.1,72.0,48.0,48.0
767,1972-02-07,0.0,48.0,38.0,52.0
768,1972-02-08,0.0,52.0,31.0,64.0
769,1972-02-09,0.0,64.0,28.0,65.0
770,1972-02-10,0.02,65.0,35.0,55.0
771,1972-02-11,0.7,55.0,45.0,59.0
772,1972-02-12,0.01,59.0,40.0,69.0
773,1972-02-13,0.0,69.0,36.0,71.0
774,1972-02-14,0.0,71.0,41.0,75.0
775,1972-02-15,0.0,75.0,54.0,72.0
776,1972-02-16,0.0,72.0,44.0,77.0
777,1972-02-17,0.0,77.0,40.0,70.0
778,1972-02-18,0.0,70.0,39.0,64.0
779,1972-02-19,0.0,64.0,35.0,71.0
780,1972-02-20,0.0,71.0,42.0,76.0
781,1972-02-21,0.0,76.0,53.0,80.0
782,1972-02-22,0.0,80.0,57.0,78.0
783,1972-02-23,0.0,78.0,59.0,80.0
784,1972-02-24,0.0,80.0,55.0,82.0
785,1972-02-25,0.0,82.0,56.0,75.0
786,1972-02-26,0.02,75.0,60.0,73.0
787,1972-02-27,0.0,73.0,51.0,77.0
788,1972-02-28,0.0,77.0,47.0,72.0
789,1972-02-29,0.33,72.0,61.0,81.0
790,1972-03-01,0.07,81.0,49.0,61.0
791,1972-03-02,0.0,61.0,39.0,67.0
792,1972-03-03,0.0,67.0,35.0,79.0
793,1972-03-04,0.0,79.0,55.0,73.0
794,1972-03-05,0.0,73.0,52.0,67.0
795,1972-03-06,0.0,67.0,51.0,79.0
796,1972-03-07,0.0,79.0,64.0,71.0
797,1972-03-08,0.02,71.0,57.0,67.0
798,1972-03-09,0.0,67.0,45.0,73.0
799,1972-03-10,0.0,73.0,44.0,80.0
800,1972-03-11,0.0,80.0,54.0,80.0
801,1972-03-12,0.0,80.0,62.0,83.0
802,1972-03-13,0.0,83.0,57.0,81.0
803,1972-03-14,0.0,81.0,60.0,80.0
804,1972-03-15,0.96,80.0,59.0,83.0
805,1972-03-16,0.0,83.0,49.0,85.0
806,1972-03-17,0.0,85.0,45.0,82.0
807,1972-03-18,0.0,82.0,51.0,78.0
808,1972-03-19,0.0,78.0,44.0,73.0
809,1972-03-20,7.47,73.0,56.0,78.0
810,1972-03-21,0.0,78.0,56.0,79.0
811,1972-03-22,0.0,79.0,52.0,80.0
812,1972-03-23,0.0,80.0,51.0,75.0
813,1972-03-24,0.0,75.0,62.0,78.0
814,1972-03-25,0.0,78.0,55.0,76.0
815,1972-03-26,0.0,76.0,56.0,83.0
816,1972-03-27,0.0,83.0,70.0,89.0
817,1972-03-28,0.0,89.0,64.0,68.0
818,1972-03-29,0.0,68.0,50.0,60.0
819,1972-03-30,0.0,60.0,45.0,68.0
820,1972-03-31,0.0,68.0,41.0,73.0
821,1972-04-01,0.0,73.0,39.0,80.0
822,1972-04-02,0.0,80.0,46.0,80.0
823,1972-04-03,0.0,80.0,63.0,78.0
824,1972-04-04,0.05,78.0,55.0,80.0
825,1972-04-05,0.0,80.0,55.0,83.0
826,1972-04-06,0.0,83.0,65.0,88.0
827,1972-04-07,0.0,88.0,70.0,82.0
828,1972-04-08,0.0,82.0,58.0,67.0
829,1972-04-09,0.0,67.0,50.0,81.0
830,1972-04-10,0.0,81.0,67.0,84.0
831,1972-04-11,0.0,84.0,70.0,87.0
832,1972-04-12,0.0,87.0,72.0,89.0
833,1972-04-13,0.0,89.0,71.0,87.0
834,1972-04-14,0.0,87.0,73.0,87.0
835,1972-04-15,0.17,87.0,60.0,86.0
836,1972-04-16,0.0,86.0,50.0,84.0
837,1972-04-17,0.0,84.0,50.0,81.0
838,1972-04-18,0.0,81.0,57.0,88.0
839,1972-04-19,0.0,88.0,73.0,87.0
840,1972-04-20,0.0,87.0,71.0,80.0
841,1972-04-21,0.74,80.0,59.0,81.0
842,1972-04-22,0.0,81.0,52.0,84.0
843,1972-04-23,0.0,84.0,52.0,85.0
844,1972-04-24,0.0,85.0,56.0,80.0
845,1972-04-25,0.0,80.0,55.0,82.0
846,1972-04-26,0.0,82.0,58.0,77.0
847,1972-04-27,1.89,77.0,62.0,79.0
848,1972-04-28,0.0,79.0,64.0,83.0
849,1972-04-29,0.0,83.0,63.0,84.0
850,1972-04-30,0.0,84.0,66.0,85.0
851,1972-05-01,0.03,85.0,71.0,81.0
852,1972-05-02,0.96,81.0,65.0,82.0
853,1972-05-03,0.0,82.0,58.0,82.0
854,1972-05-04,0.0,82.0,54.0,82.0
855,1972-05-05,0.0,82.0,56.0,78.0
856,1972-05-06,0.05,78.0,66.0,71.0
857,1972-05-07,2.09,71.0,66.0,79.0
858,1972-05-08,0.0,79.0,64.0,83.0
859,1972-05-09,0.0,83.0,61.0,72.0
860,1972-05-10,2.11,72.0,62.0,77.0
861,1972-05-11,0.01,77.0,66.0,73.0
862,1972-05-12,1.35,73.0,66.0,84.0
863,1972-05-13,0.0,84.0,66.0,83.0
864,1972-05-14,0.12,83.0,65.0,85.0
865,1972-05-15,0.0,85.0,64.0,82.0
866,1972-05-16,0.09,82.0,61.0,86.0
867,1972-05-17,0.0,86.0,62.0,88.0
868,1972-05-18,0.18,88.0,62.0,86.0
869,1972-05-19,0.0,86.0,62.0,87.0
870,1972-05-20,0.0,87.0,59.0,88.0
871,1972-05-21,0.0,88.0,61.0,88.0
872,1972-05-22,0.0,88.0,62.0,87.0
873,1972-05-23,0.0,87.0,64.0,88.0
874,1972-05-24,0.0,88.0,65.0,91.0
875,1972-05-25,0.0,91.0,66.0,92.0
876,1972-05-26,0.0,92.0,65.0,91.0
877,1972-05-27,0.0,91.0,64.0,90.0
878,1972-05-28,0.0,90.0,64.0,89.0
879,1972-05-29,0.0,89.0,64.0,88.0
880,1972-05-30,0.0,88.0,67.0,84.0
881,1972-05-31,0.0,84.0,66.0,83.0
882,1972-06-01,0.0,83.0,64.0,83.0
883,1972-06-02,0.0,83.0,64.0,86.0
884,1972-06-03,0.0,86.0,61.0,88.0
885,1972-06-04,0.0,88.0,61.0,91.0
886,1972-06-05,0.0,91.0,64.0,93.0
887,1972-06-06,0.0,93.0,62.0,95.0
888,1972-06-07,0.0,95.0,63.0,93.0
889,1972-06-08,0.0,93.0,65.0,87.0
890,1972-06-09,0.03,87.0,70.0,77.0
891,1972-06-10,1.09,77.0,69.0,92.0
892,1972-06-11,0.0,92.0,69.0,89.0
893,1972-06-12,0.0,89.0,70.0,86.0
894,1972-06-13,0.59,86.0,74.0,87.0
895,1972-06-14,0.11,87.0,75.0,90.0
896,1972-06-15,1.16,90.0,72.0,84.0
897,1972-06-16,0.04,84.0,72.0,91.0
898,1972-06-17,0.0,91.0,70.0,93.0
899,1972-06-18,0.0,93.0,71.0,95.0
900,1972-06-19,0.0,95.0,72.0,95.0
901,1972-06-20,0.0,95.0,72.0,94.0
902,1972-06-21,0.0,94.0,69.0,95.0
903,1972-06-22,0.0,95.0,72.0,94.0
904,1972-06-23,0.0,94.0,72.0,97.0
905,1972-06-24,0.0,97.0,75.0,97.0
906,1972-06-25,0.0,97.0,78.0,97.0
907,1972-06-26,0.0,97.0,79.0,96.0
908,1972-06-27,0.0,96.0,78.0,97.0
909,1972-06-28,0.0,97.0,76.0,98.0
910,1972-06-29,0.0,98.0,74.0,95.0
911,1972-06-30,0.0,95.0,72.0,96.0
912,1972-07-01,0.0,96.0,74.0,95.0
913,1972-07-02,0.0,95.0,74.0,97.0
914,1972-07-03,0.0,97.0,77.0,93.0
915,1972-07-04,0.27,93.0,71.0,82.0
916,1972-07-05,0.0,82.0,69.0,85.0
917,1972-07-06,0.0,85.0,65.0,86.0
918,1972-07-07,0.08,86.0,62.0,89.0
919,1972-07-08,0.0,89.0,70.0,91.0
920,1972-07-09,0.01,91.0,71.0,89.0
921,1972-07-10,0.0,89.0,69.0,91.0
922,1972-07-11,0.03,91.0,67.0,89.0
923,1972-07-12,0.3,89.0,68.0,90.0
924,1972-07-13,0.6,90.0,68.0,90.0
925,1972-07-14,0.01,90.0,71.0,91.0
926,1972-07-15,0.0,91.0,73.0,88.0
927,1972-07-16,0.04,88.0,73.0,83.0
928,1972-07-17,0.02,83.0,72.0,92.0
929,1972-07-18,0.0,92.0,72.0,89.0
930,1972-07-19,0.11,89.0,74.0,92.0
931,1972-07-20,0.16,92.0,72.0,87.0
932,1972-07-21,0.0,87.0,70.0,81.0
933,1972-07-22,0.16,81.0,73.0,91.0
934,1972-07-23,0.0,91.0,69.0,91.0
935,1972-07-24,0.0,91.0,68.0,92.0
936,1972-07-25,0.0,92.0,66.0,93.0
937,1972-07-26,0.0,93.0,68.0,93.0
938,1972-07-27,0.03,93.0,70.0,93.0
939,1972-07-28,0.0,93.0,71.0,94.0
940,1972-07-29,0.0,94.0,73.0,93.0
941,1972-07-30,0.94,93.0,70.0,90.0
942,1972-07-31,0.0,90.0,70.0,91.0
943,1972-08-01,0.0,91.0,70.0,87.0
944,1972-08-02,0.0,87.0,71.0,87.0
945,1972-08-03,0.12,87.0,71.0,91.0
946,1972-08-04,0.0,91.0,73.0,93.0
947,1972-08-05,0.0,93.0,66.0,94.0
948,1972-08-06,0.0,94.0,66.0,94.0
949,1972-08-07,0.12,94.0,71.0,90.0
950,1972-08-08,0.0,90.0,71.0,92.0
951,1972-08-09,0.27,92.0,72.0,87.0
952,1972-08-10,0.5,87.0,70.0,89.0
953,1972-08-11,0.11,89.0,72.0,91.0
954,1972-08-12,1.41,91.0,71.0,87.0
955,1972-08-13,1.0,87.0,72.0,92.0
956,1972-08-14,0.32,92.0,69.0,90.0
957,1972-08-15,0.0,90.0,66.0,88.0
958,1972-08-16,0.0,88.0,67.0,90.0
959,1972-08-17,0.0,90.0,71.0,91.0
960,1972-08-18,0.0,91.0,70.0,90.0
961,1972-08-19,0.0,90.0,70.0,93.0
962,1972-08-20,0.0,93.0,69.0,94.0
963,1972-08-21,0.0,94.0,69.0,91.0
964,1972-08-22,0.0,91.0,74.0,90.0
965,1972-08-23,0.0,90.0,72.0,89.0
966,1972-08-24,0.05,89.0,73.0,89.0
967,1972-08-25,0.0,89.0,73.0,92.0
968,1972-08-26,0.0,92.0,71.0,93.0
969,1972-08-27,0.0,93.0,73.0,93.0
970,1972-08-28,0.0,93.0,70.0,90.0
971,1972-08-29,0.0,90.0,68.0,89.0
972,1972-08-30,0.0,89.0,64.0,90.0
973,1972-08-31,0.0,90.0,65.0,91.0
974,1972-09-01,0.0,91.0,66.0,91.0
975,1972-09-02,0.0,91.0,70.0,91.0
976,1972-09-03,0.0,91.0,71.0,94.0
977,1972-09-04,0.15,94.0,70.0,87.0
978,1972-09-05,0.02,87.0,72.0,88.0
979,1972-09-06,0.0,88.0,72.0,93.0
980,1972-09-07,0.01,93.0,71.0,94.0
981,1972-09-08,0.0,94.0,70.0,94.0
982,1972-09-09,0.0,94.0,69.0,95.0
983,1972-09-10,0.0,95.0,73.0,91.0
984,1972-09-11,0.0,91.0,72.0,90.0
985,1972-09-12,0.08,90.0,73.0,93.0
986,1972-09-13,0.0,93.0,71.0,88.0
987,1972-09-14,0.09,88.0,70.0,89.0
988,1972-09-15,1.01,89.0,71.0,93.0
989,1972-09-16,0.01,93.0,71.0,87.0
990,1972-09-17,0.11,87.0,72.0,93.0
991,1972-09-18,0.0,93.0,72.0,93.0
992,1972-09-19,0.0,93.0,70.0,92.0
993,1972-09-20,0.0,92.0,67.0,92.0
994,1972-09-21,0.0,92.0,68.0,92.0
995,1972-09-22,0.07,92.0,69.0,90.0
996,1972-09-23,0.45,90.0,69.0,77.0
997,1972-09-24,1.17,77.0,71.0,81.0
998,1972-09-25,0.37,81.0,71.0,86.0
999,1972-09-26,1.47,86.0,70.0,81.0
1000,1972-09-27,0.19,81.0,72.0,89.0
1001,1972-09-28,0.44,89.0,70.0,92.0
1002,1972-09-29,0.57,92.0,70.0,74.0
1003,1972-09-30,0.02,74.0,51.0,76.0
1004,1972-10-01,0.0,76.0,47.0,81.0
1005,1972-10-02,0.0,81.0,48.0,84.0
1006,1972-10-03,0.0,84.0,51.0,89.0
1007,1972-10-04,0.0,89.0,60.0,90.0
1008,1972-10-05,0.0,90.0,65.0,92.0
1009,1972-10-06,0.0,92.0,67.0,79.0
1010,1972-10-07,0.0,79.0,59.0,79.0
1011,1972-10-08,0.0,79.0,56.0,85.0
1012,1972-10-09,0.0,85.0,60.0,87.0
1013,1972-10-10,0.0,87.0,62.0,89.0
1014,1972-10-11,0.0,89.0,63.0,88.0
1015,1972-10-12,0.0,88.0,65.0,88.0
1016,1972-10-13,0.0,88.0,63.0,89.0
1017,1972-10-14,0.0,89.0,61.0,87.0
1018,1972-10-15,0.0,87.0,61.0,88.0
1019,1972-10-16,0.0,88.0,60.0,91.0
1020,1972-10-17,0.0,91.0,61.0,92.0
1021,1972-10-18,0.0,92.0,62.0,73.0
1022,1972-10-19,0.0,73.0,53.0,69.0
1023,1972-10-20,0.0,69.0,49.0,86.0
1024,1972-10-21,0.35,86.0,62.0,77.0
1025,1972-10-22,2.0,77.0,61.0,79.0
1026,1972-10-23,0.0,79.0,57.0,69.0
1027,1972-10-24,0.0,69.0,51.0,61.0
1028,1972-10-25,0.0,61.0,47.0,55.0
1029,1972-10-26,0.56,55.0,48.0,65.0
1030,1972-10-27,0.0,65.0,48.0,76.0
1031,1972-10-28,0.0,76.0,50.0,81.0
1032,1972-10-29,0.43,81.0,63.0,87.0
1033,1972-10-30,0.0,87.0,72.0,88.0
1034,1972-10-31,0.0,88.0,76.0,80.0
1035,1972-11-01,0.09,80.0,52.0,77.0
1036,1972-11-02,0.0,77.0,50.0,65.0
1037,1972-11-03,0.85,65.0,55.0,77.0
1038,1972-11-04,0.0,77.0,50.0,78.0
1039,1972-11-05,0.0,78.0,49.0,86.0
1040,1972-11-06,0.4,86.0,65.0,71.0
1041,1972-11-07,0.01,71.0,50.0,72.0
1042,1972-11-08,0.0,72.0,42.0,80.0
1043,1972-11-09,0.0,80.0,53.0,72.0
1044,1972-11-10,0.0,72.0,48.0,64.0
1045,1972-11-11,0.1,64.0,50.0,80.0
1046,1972-11-12,0.0,80.0,55.0,78.0
1047,1972-11-13,1.55,78.0,52.0,57.0
1048,1972-11-14,0.0,57.0,41.0,57.0
1049,1972-11-15,0.0,57.0,41.0,69.0
1050,1972-11-16,0.0,69.0,41.0,59.0
1051,1972-11-17,0.0,59.0,44.0,56.0
1052,1972-11-18,2.79,56.0,47.0,56.0
1053,1972-11-19,0.0,56.0,35.0,48.0
1054,1972-11-20,0.0,48.0,35.0,45.0
1055,1972-11-21,0.01,45.0,40.0,53.0
1056,1972-11-22,0.0,53.0,39.0,44.0
1057,1972-11-23,0.0,44.0,38.0,45.0
1058,1972-11-24,0.69,45.0,39.0,60.0
1059,1972-11-25,0.0,60.0,37.0,65.0
1060,1972-11-26,0.0,65.0,33.0,79.0
1061,1972-11-27,0.0,79.0,41.0,63.0
1062,1972-11-28,0.0,63.0,44.0,56.0
1063,1972-11-29,0.0,56.0,40.0,49.0
1064,1972-11-30,0.0,49.0,32.0,65.0
1065,1972-12-01,0.0,65.0,29.0,77.0
1066,1972-12-02,0.0,77.0,40.0,83.0
1067,1972-12-03,0.0,83.0,56.0,74.0
1068,1972-12-04,0.01,74.0,46.0,79.0
1069,1972-12-05,0.09,79.0,48.0,76.0
1070,1972-12-06,0.02,76.0,35.0,47.0
1071,1972-12-07,0.0,47.0,41.0,68.0
1072,1972-12-08,0.06,68.0,44.0,70.0
1073,1972-12-09,0.04,70.0,56.0,63.0
1074,1972-12-10,0.17,63.0,36.0,48.0
1075,1972-12-11,0.05,48.0,36.0,53.0
1076,1972-12-12,0.28,53.0,39.0,51.0
1077,1972-12-13,0.0,51.0,33.0,48.0
1078,1972-12-14,1.38,48.0,40.0,44.0
1079,1972-12-15,0.0,44.0,32.0,52.0
1080,1972-12-16,0.0,52.0,25.0,53.0
1081,1972-12-17,0.0,53.0,22.0,63.0
1082,1972-12-18,0.0,63.0,35.0,73.0
1083,1972-12-19,0.0,73.0,57.0,78.0
1084,1972-12-20,0.0,78.0,57.0,58.0
1085,1972-12-21,0.0,58.0,44.0,67.0
1086,1972-12-22,0.0,67.0,33.0,78.0
1087,1972-12-23,0.0,78.0,33.0,62.0
1088,1972-12-24,0.0,62.0,36.0,66.0
1089,1972-12-25,0.0,66.0,34.0,64.0
1090,1972-12-26,0.0,64.0,31.0,60.0
1091,1972-12-27,0.0,60.0,27.0,72.0
1092,1972-12-28,0.0,72.0,31.0,73.0
1093,1972-12-29,0.01,73.0,65.0,72.0
1094,1972-12-30,0.09,72.0,43.0,60.0
1095,1972-12-31,0.0,60.0,40.0,53.0
1096,1973-01-01,1.16,53.0,41.0,47.0
1097,1973-01-02,0.07,47.0,40.0,64.0
1098,1973-01-03,0.2,64.0,38.0,64.0
1099,1973-01-04,0.0,64.0,33.0,61.0
1100,1973-01-05,0.61,61.0,50.0,51.0
1101,1973-01-06,0.29,51.0,42.0,42.0
1102,1973-01-07,0.16,42.0,37.0,38.0
1103,1973-01-08,0.0,38.0,32.0,34.0
1104,1973-01-09,0.01,34.0,31.0,33.0
1105,1973-01-10,0.41,33.0,31.0,33.0
1106,1973-01-11,0.58,33.0,25.0,38.0
1107,1973-01-12,0.0,38.0,19.0,58.0
1108,1973-01-13,0.0,58.0,20.0,70.0
1109,1973-01-14,0.0,70.0,30.0,69.0
1110,1973-01-15,0.0,69.0,34.0,71.0
1111,1973-01-16,0.0,71.0,44.0,76.0
